ID,Trial,Season,time,frame,x,y,ANGLE,speed,acceleration
winter,20240223-1,T1,8.233333,247.0,202.6245,143.18153,1.6935053,1.8844224,43.60249
winter,20240223-1,T1,8.266666,248.0,202.63144,143.17494,1.7232575,0.28700048,64.79377
winter,20240223-1,T1,8.3,249.0,202.65385,143.22592,1.7925828,1.6707793,53.650772
winter,20240223-1,T1,8.333333,250.0,202.65385,143.22592,1.7925828,0.0,50.12388
winter,20240223-1,T1,8.366666,251.0,202.51271,143.42232,-1.8927034,7.2557526,217.67474
winter,20240223-1,T1,8.4,252.0,202.51707,143.42732,-1.9199395,0.1989602,216.37903
winter,20240223-1,T1,8.433333,253.0,202.5141,143.4253,-1.8399676,0.10798926,9.139571
winter,20240223-1,T1,8.466666,254.0,202.49818,143.42688,-1.7502574,0.4799019,12.093253
winter,20240223-1,T1,8.5,255.0,202.50652,143.42026,-1.8995395,0.3195542,23.04647
winter,20240223-1,T1,8.533333,256.0,202.57655,143.4097,-1.1225791,2.124793,55.642796
winter,20240223-1,T1,8.566666,257.0,202.5859,143.49019,-1.111537,2.4310994,98.47766
winter,20240223-1,T1,8.6,258.0,202.5859,143.49019,-1.111537,0.0,72.931526
winter,20240223-1,T1,8.633333,259.0,202.53204,143.51865,-1.913774,1.8277534,54.833153
winter,20240223-1,T1,8.666666,260.0,202.52318,143.49962,-1.9076945,0.6296269,58.891426
winter,20240223-1,T1,8.7,261.0,202.5061,143.46431,-1.8905635,1.1768136,16.419844
winter,20240223-1,T1,8.733333,262.0,202.39505,142.88191,-1.9266723,17.787058,499.6024
winter,20240223-1,T1,8.766666,263.0,202.39737,142.89258,-1.9107102,0.3276674,543.4442
winter,20240223-1,T1,8.8,264.0,202.39748,142.90332,-1.9128962,0.32212833,1.985115
winter,20240223-1,T1,8.833333,265.0,202.1616,141.81705,-1.6087079,33.34797,1009.9149
winter,20240223-1,T1,8.866666,266.0,202.17162,140.62941,-1.7460355,35.630684,239.34862
winter,20240223-1,T1,8.9,267.0,202.07205,140.46234,-1.6695263,5.83426,923.7865
winter,20240223-1,T1,8.933333,268.0,201.94975,138.63455,-2.1003816,54.95674,1494.8239
winter,20240223-1,T1,8.966666,269.0,200.72894,133.58055,-1.6904154,155.98245,3067.3618
winter,20240223-1,T1,9.0,270.0,200.73456,133.58644,-1.6905907,0.24399939,4685.7188
winter,20240223-1,T1,9.033333,271.0,200.73456,133.58644,-1.6905907,0.0,7.320055
winter,20240223-1,T1,9.066666,272.0,200.62602,131.94377,-1.6007746,49.3878,1481.6488
winter,20240223-1,T1,9.1,273.0,200.64252,131.9369,-1.6083394,0.5358885,1476.496
winter,20240223-1,T1,9.133333,274.0,200.60483,130.06216,1.5233124,56.254154,1681.8289
winter,20240223-1,T1,9.166666,275.0,200.73418,127.9219,1.5272727,64.32588,282.32996
winter,20240223-1,T1,9.2,276.0,200.731,127.929665,1.5589093,0.2515486,1936.8842
winter,20240223-1,T1,9.233333,277.0,200.87569,123.99664,1.6583141,118.07158,3549.2698
winter,20240223-1,T1,9.266666,278.0,200.87569,123.99664,1.6583141,0.0,3542.1829
winter,20240223-1,T1,9.3,279.0,200.9587,120.78959,-1.6621273,96.241875,2887.1987
winter,20240223-1,T1,9.333333,280.0,200.9408,120.82738,-1.6899259,1.254467,2921.739
winter,20240223-1,T1,9.366666,281.0,201.03448,118.92563,1.7026991,57.122143,1748.5015
winter,20240223-1,T1,9.4,282.0,201.02821,118.938286,1.6930456,0.4237442,1725.2909
winter,20240223-1,T1,9.433333,283.0,201.2287,116.01049,-1.4433643,88.04038,2652.991
winter,20240223-1,T1,9.466666,284.0,201.16704,115.32878,-1.4292248,20.535006,2035.238
winter,20240223-1,T1,9.5,285.0,201.14566,115.25305,-1.3646698,2.3608308,546.5781
winter,20240223-1,T1,9.533333,286.0,201.19456,114.04102,-1.1931313,36.390633,1024.6364
winter,20240223-1,T1,9.566666,287.0,201.37248,113.5586,-1.5640929,15.425873,666.8404
winter,20240223-1,T1,9.6,288.0,201.35092,113.47584,-1.2629112,2.565687,402.0146
